analysis_unit,frame_stratum,lsc_year,collocate,collocate_type,count,valence,arousal,dominance,documents,weighted_valence_contribution,abs_weighted_valence_contribution,total_matches_for_unit_year_frame,match_share,contribution_direction
Autism,substantive_core_overall,2018,schizophrenia,unigram,37,-0.816,0.76,-0.13,35,-30.191999999999997,30.191999999999997,24188,0.0015296841408963123,negative
Autism,substantive_core_overall,2018,alzheimer,unigram,36,-0.806,-0.2945,-0.6335,35,-29.016000000000002,29.016000000000002,24188,0.0014883413262774929,negative
Autism,substantive_core_overall,2018,child,unigram,591,0.7689999999999999,-0.0020000000000000018,-0.152,453,454.4789999999999,454.4789999999999,24188,0.024433603439722177,positive
Autism,substantive_core_overall,2018,have,unigram,459,0.514,-0.222,0.186,397,235.92600000000002,235.92600000000002,24188,0.018976351910038037,positive
Autism,substantive_core_overall,2018,with,unigram,1045,0.148,-0.119,0.05,805,154.66,154.66,24188,0.04320324127666612,positive
Autism,substantive_core_overall,2018,developmental,unigram,96,0.7040000000000001,0.6670000000000001,0.292,88,67.584,67.584,24188,0.003968910203406648,positive
Autism,substantive_core_overall,2018,to,unigram,541,0.11,-0.095,-0.167,457,59.51,59.51,24188,0.022366462708781214,positive
Autism,substantive_core_overall,2018,family,unigram,66,0.8845000000000001,-0.4085,0.254,61,58.377,58.377,24188,0.0027286257648420705,positive
Autism,substantive_core_overall,2018,include,unigram,126,0.45933333333333337,-0.18066666666666667,0.19333333333333336,122,57.876000000000005,57.876000000000005,24188,0.005209194641971226,positive
Autism,substantive_core_overall,2018,like,unigram,72,0.77225,0.08024999999999999,-0.034499999999999996,66,55.602,55.602,24188,0.0029766826525549858,positive
Autism,substantive_core_overall,2018,be,unigram,941,0.04857142857142858,-0.1867142857142857,0.028285714285714286,744,45.70571428571429,45.70571428571429,24188,0.03890358855630891,positive
Autism,substantive_core_overall,2018,people,unigram,226,0.198,-0.15000000000000002,0.179,190,44.748000000000005,44.748000000000005,24188,0.00934347610385315,positive
Autism,substantive_core_overall,2019,disorder,unigram,563,-0.675,0.53,-0.49400000000000005,443,-380.02500000000003,380.02500000000003,22229,0.025327275181069774,negative
Autism,substantive_core_overall,2019,of,unigram,690,-0.111,-0.119,-0.161,543,-76.59,76.59,22229,0.03104053263754555,negative
Autism,substantive_core_overall,2019,disability,unigram,88,-0.854,-0.036,-0.654,85,-75.152,75.152,22229,0.0039587925682666785,negative
Autism,substantive_core_overall,2019,adhd,unigram,122,-0.48400000000000004,-0.054,-0.072,107,-59.048,59.048,22229,0.005488326060551532,negative
Autism,substantive_core_overall,2019,diagnose,unigram,115,-0.4555,-0.035500000000000004,0.01949999999999999,109,-52.3825,52.3825,22229,0.005173422106257592,negative
Autism,substantive_core_overall,2019,spectrum,unigram,99,-0.37599999999999995,0.4,0.054,89,-37.224,37.224,22229,0.0044536416393000135,negative
Autism,substantive_core_overall,2019,disease,unigram,40,-0.8360000000000001,0.049,-0.533,36,-33.440000000000005,33.440000000000005,22229,0.001799451167393945,negative
Autism,substantive_core_overall,2019,depression,unigram,34,-0.938,0.04,-0.536,31,-31.892,31.892,22229,0.001529533492284853,negative
Autism,substantive_core_overall,2019,difficulty,unigram,36,-0.7949999999999999,0.45949999999999996,-0.364,31,-28.619999999999997,28.619999999999997,22229,0.0016195060506545504,negative
Autism,substantive_core_overall,2019,schizophrenia,unigram,33,-0.816,0.76,-0.13,29,-26.927999999999997,26.927999999999997,22229,0.0014845472131000046,negative
Autism,substantive_core_overall,2019,child,unigram,551,0.7689999999999999,-0.0020000000000000018,-0.152,446,423.71899999999994,423.71899999999994,22229,0.02478743983085159,positive
Autism,substantive_core_overall,2019,have,unigram,418,0.514,-0.222,0.186,356,214.852,214.852,22229,0.018804264699266722,positive
Autism,substantive_core_overall,2019,with,unigram,1048,0.148,-0.119,0.05,802,155.10399999999998,155.10399999999998,22229,0.04714562058572135,positive
Autism,substantive_core_overall,2019,developmental,unigram,92,0.704,0.667,0.292,85,64.768,64.768,22229,0.0041387376850060735,positive
Autism,substantive_core_overall,2019,family,unigram,73,0.8845,-0.4085,0.254,69,64.5685,64.5685,22229,0.0032839983804939495,positive
Autism,substantive_core_overall,2019,adult,unigram,84,0.63,-0.018,0.574,71,52.92,52.92,22229,0.003778847451527284,positive
Autism,substantive_core_overall,2019,to,unigram,472,0.11,-0.095,-0.167,396,51.92,51.92,22229,0.02123352377524855,positive
Autism,substantive_core_overall,2019,son,unigram,85,0.584,-0.27,0.055999999999999994,79,49.63999999999999,49.63999999999999,22229,0.0038238337307121327,positive
Autism,substantive_core_overall,2019,include,unigram,108,0.45933333333333337,-0.18066666666666667,0.19333333333333336,103,49.608000000000004,49.608000000000004,22229,0.004858518151963651,positive
Autism,substantive_core_overall,2019,like,unigram,62,0.77225,0.08024999999999999,-0.034499999999999996,58,47.8795,47.8795,22229,0.0027891493094606146,positive
Autism,substantive_core_overall,2020,disorder,unigram,534,-0.675,0.53,-0.494,413,-360.45000000000005,360.45000000000005,19548,0.027317372621240024,negative
Autism,substantive_core_overall,2020,disability,unigram,126,-0.854,-0.036,-0.654,119,-107.604,107.604,19548,0.006445672191528545,negative
Autism,substantive_core_overall,2020,of,unigram,616,-0.111,-0.11900000000000001,-0.161,508,-68.376,68.376,19548,0.031512175158584,negative
Autism,substantive_core_overall,2020,adhd,unigram,120,-0.484,-0.054,-0.072,109,-58.08,58.08,19548,0.006138735420503376,negative
Autism,substantive_core_overall,2020,diagnose,unigram,108,-0.4555,-0.035500000000000004,0.01949999999999999,99,-49.194,49.194,19548,0.0055248618784530384,negative
Autism,substantive_core_overall,2020,spectrum,unigram,112,-0.376,0.4,0.054,96,-42.112,42.112,19548,0.005729486392469818,negative
Autism,substantive_core_overall,2020,disease,unigram,43,-0.836,0.049,-0.533,42,-35.948,35.948,19548,0.0021997135256803767,negative
Autism,substantive_core_overall,2020,depression,unigram,34,-0.938,0.04,-0.536,33,-31.892,31.892,19548,0.0017393083691426233,negative
Autism,substantive_core_overall,2020,anxiety,unigram,43,-0.708,0.73,-0.316,40,-30.444,30.444,19548,0.0021997135256803767,negative
Autism,substantive_core_overall,2020,difficulty,unigram,33,-0.7949999999999999,0.45949999999999996,-0.364,30,-26.235,26.235,19548,0.0016881522406384285,negative
Autism,substantive_core_overall,2020,child,unigram,473,0.7689999999999999,-0.0020000000000000018,-0.152,361,363.73699999999997,363.73699999999997,19548,0.02419684878248414,positive
Autism,substantive_core_overall,2020,have,unigram,374,0.514,-0.222,0.18599999999999997,326,192.23600000000002,192.23600000000002,19548,0.019132392060568857,positive
Autism,substantive_core_overall,2020,with,unigram,865,0.148,-0.11900000000000001,0.05,664,128.01999999999998,128.01999999999998,19548,0.044250051156128505,positive
Autism,substantive_core_overall,2020,developmental,unigram,76,0.704,0.667,0.292,71,53.504,53.504,19548,0.003887865766318805,positive
Autism,substantive_core_overall,2020,son,unigram,87,0.584,-0.27,0.056,80,50.808,50.808,19548,0.004450583179864948,positive
Autism,substantive_core_overall,2020,include,unigram,100,0.45933333333333337,-0.18066666666666667,0.19333333333333336,93,45.93333333333334,45.93333333333334,19548,0.00511561285041948,positive
Autism,substantive_core_overall,2020,family,unigram,51,0.8845000000000001,-0.4084999999999999,0.254,44,45.109500000000004,45.109500000000004,19548,0.0026089625537139348,positive
Autism,substantive_core_overall,2020,to,unigram,410,0.11,-0.095,-0.167,353,45.1,45.1,19548,0.02097401268671987,positive
Autism,substantive_core_overall,2020,people,unigram,217,0.198,-0.15000000000000002,0.179,171,42.966,42.966,19548,0.011100879885410272,positive
Autism,substantive_core_overall,2020,like,unigram,54,0.7722500000000001,0.08024999999999999,-0.034499999999999996,51,41.7015,41.7015,19548,0.0027624309392265192,positive
Autism,substantive_core_overall,2021,disorder,unigram,518,-0.675,0.53,-0.494,409,-349.65000000000003,349.65000000000003,18887,0.027426272038968604,negative
Autism,substantive_core_overall,2021,disability,unigram,116,-0.854,-0.03599999999999999,-0.654,104,-99.064,99.064,18887,0.0061417906496532,negative
Autism,substantive_core_overall,2021,of,unigram,588,-0.111,-0.119,-0.161,461,-65.268,65.268,18887,0.031132525017207605,negative
Autism,substantive_core_overall,2021,adhd,unigram,109,-0.484,-0.054,-0.072,102,-52.756,52.756,18887,0.005771165351829301,negative
Autism,substantive_core_overall,2021,diagnose,unigram,112,-0.45550000000000007,-0.035500000000000004,0.01949999999999999,105,-51.016000000000005,51.016000000000005,18887,0.005930004765182401,negative
Autism,substantive_core_overall,2021,disease,unigram,41,-0.8360000000000001,0.048999999999999995,-0.533,37,-34.276,34.276,18887,0.0021708053158257003,negative
Autism,substantive_core_overall,2021,spectrum,unigram,80,-0.376,0.4,0.054000000000000006,70,-30.08,30.08,18887,0.004235717689416001,negative
Autism,substantive_core_overall,2021,syndrome,unigram,53,-0.542,0.02,-0.508,49,-28.726000000000003,28.726000000000003,18887,0.0028061629692381004,negative
Autism,substantive_core_overall,2021,depression,unigram,30,-0.938,0.04,-0.536,30,-28.139999999999997,28.139999999999997,18887,0.0015883941335310002,negative
Autism,substantive_core_overall,2021,schizophrenia,unigram,28,-0.816,0.76,-0.13,28,-22.848,22.848,18887,0.0014825011912956002,negative
Autism,substantive_core_overall,2021,child,unigram,484,0.7689999999999999,-0.0020000000000000018,-0.152,358,372.19599999999997,372.19599999999997,18887,0.0256260920209668,positive
Autism,substantive_core_overall,2021,have,unigram,340,0.514,-0.222,0.186,292,174.76,174.76,18887,0.018001800180018002,positive
Autism,substantive_core_overall,2021,with,unigram,843,0.148,-0.119,0.05000000000000001,644,124.764,124.764,18887,0.04463387515222111,positive
Autism,substantive_core_overall,2021,family,unigram,62,0.8845000000000001,-0.4085,0.254,53,54.839000000000006,54.839000000000006,18887,0.0032826812092974,positive
Autism,substantive_core_overall,2021,to,unigram,418,0.10999999999999999,-0.095,-0.16699999999999998,350,45.98,45.98,18887,0.0221316249271986,positive
Autism,substantive_core_overall,2021,like,unigram,54,0.7722500000000001,0.08024999999999999,-0.034499999999999996,52,41.7015,41.7015,18887,0.0028591094403558003,positive
Autism,substantive_core_overall,2021,include,unigram,88,0.45933333333333337,-0.18066666666666667,0.19333333333333336,83,40.42133333333334,40.42133333333334,18887,0.004659289458357601,positive
Autism,substantive_core_overall,2021,developmental,unigram,57,0.704,0.6670000000000001,0.292,56,40.128,40.128,18887,0.0030179488537089003,positive
Autism,substantive_core_overall,2021,support,unigram,75,0.532,-0.08666666666666667,0.4093333333333333,67,39.900000000000006,39.900000000000006,18887,0.0039709853338275,positive
Autism,substantive_core_overall,2021,people,unigram,190,0.19800000000000004,-0.15000000000000002,0.179,150,37.620000000000005,37.620000000000005,18887,0.010059829512363,positive
Autism,substantive_core_overall,2022,disorder,unigram,445,-0.675,0.53,-0.49399999999999994,339,-300.375,300.375,15802,0.028160992279458296,negative
Autism,substantive_core_overall,2022,disability,unigram,90,-0.854,-0.036,-0.654,84,-76.86,76.86,15802,0.005695481584609543,negative
Autism,substantive_core_overall,2022,adhd,unigram,142,-0.484,-0.054,-0.072,119,-68.728,68.728,15802,0.0089862042779395,negative
Autism,substantive_core_overall,2022,of,unigram,487,-0.111,-0.119,-0.161,394,-54.057,54.057,15802,0.030818883685609418,negative
Autism,substantive_core_overall,2022,diagnose,unigram,92,-0.45549999999999996,-0.035500000000000004,0.01949999999999999,86,-41.906,41.906,15802,0.0058220478420453105,negative
Autism,substantive_core_overall,2022,anxiety,unigram,45,-0.708,0.73,-0.316,44,-31.86,31.86,15802,0.0028477407923047714,negative
Autism,substantive_core_overall,2022,spectrum,unigram,72,-0.376,0.4,0.054,65,-27.072,27.072,15802,0.004556385267687635,negative
Autism,substantive_core_overall,2022,schizophrenia,unigram,32,-0.816,0.76,-0.13,30,-26.112,26.112,15802,0.002025060118972282,negative
Autism,substantive_core_overall,2022,depression,unigram,24,-0.9380000000000001,0.04,-0.536,24,-22.512,22.512,15802,0.0015187950892292116,negative
Autism,substantive_core_overall,2022,difficulty,unigram,28,-0.7949999999999999,0.45949999999999996,-0.364,26,-22.259999999999998,22.259999999999998,15802,0.0017719276041007468,negative
Autism,substantive_core_overall,2022,child,unigram,361,0.7689999999999999,-0.0020000000000000018,-0.152,285,277.609,277.609,15802,0.022845209467156055,positive
Autism,substantive_core_overall,2022,have,unigram,314,0.514,-0.222,0.186,264,161.39600000000002,161.39600000000002,15802,0.019870902417415518,positive
Autism,substantive_core_overall,2022,with,unigram,714,0.148,-0.119,0.05,545,105.672,105.672,15802,0.04518415390456904,positive
Autism,substantive_core_overall,2022,developmental,unigram,61,0.704,0.667,0.292,58,42.943999999999996,42.943999999999996,15802,0.0038602708517909124,positive
Autism,substantive_core_overall,2022,include,unigram,93,0.45933333333333337,-0.18066666666666667,0.19333333333333338,84,42.718,42.718,15802,0.005885330970763195,positive
Autism,substantive_core_overall,2022,people,unigram,175,0.19799999999999998,-0.15000000000000002,0.179,139,34.65,34.65,15802,0.011074547525629667,positive
Autism,substantive_core_overall,2022,family,unigram,39,0.8845,-0.4085,0.254,38,34.4955,34.4955,15802,0.0024680420199974687,positive
Autism,substantive_core_overall,2022,son,unigram,59,0.584,-0.27,0.056,49,34.455999999999996,34.455999999999996,15802,0.003733704594355145,positive
Autism,substantive_core_overall,2022,like,unigram,43,0.77225,0.08024999999999999,-0.034499999999999996,43,33.20675,33.20675,15802,0.002721174534869004,positive
Autism,substantive_core_overall,2022,to,unigram,298,0.11,-0.095,-0.167,250,32.78,32.78,15802,0.018858372357929375,positive
Autism,substantive_core_overall,2023,disorder,unigram,390,-0.675,0.53,-0.494,286,-263.25,263.25,13647,0.02857770938667839,negative
Autism,substantive_core_overall,2023,adhd,unigram,123,-0.484,-0.054,-0.072,102,-59.532,59.532,13647,0.009012969883490877,negative
Autism,substantive_core_overall,2023,disability,unigram,68,-0.854,-0.036,-0.654,63,-58.071999999999996,58.071999999999996,13647,0.0049827800981900785,negative
Autism,substantive_core_overall,2023,of,unigram,460,-0.111,-0.119,-0.161,354,-51.06,51.06,13647,0.03370704184069759,negative
Autism,substantive_core_overall,2023,diagnose,unigram,83,-0.4555,-0.035500000000000004,0.01949999999999999,76,-37.8065,37.8065,13647,0.006081922766908478,negative
Autism,substantive_core_overall,2023,spectrum,unigram,57,-0.376,0.4,0.054,51,-21.432,21.432,13647,0.004176742141129918,negative
Autism,substantive_core_overall,2023,anxiety,unigram,30,-0.708,0.73,-0.316,27,-21.24,21.24,13647,0.0021982853374367993,negative
Autism,substantive_core_overall,2023,depression,unigram,22,-0.938,0.04,-0.536,21,-20.636,20.636,13647,0.0016120759141203195,negative
Autism,substantive_core_overall,2023,disease,unigram,22,-0.8360000000000002,0.049,-0.533,21,-18.392000000000003,18.392000000000003,13647,0.0016120759141203195,negative
Autism,substantive_core_overall,2023,dyslexia,unigram,26,-0.667,-0.167,-0.792,23,-17.342000000000002,17.342000000000002,13647,0.0019051806257785594,negative
Autism,substantive_core_overall,2023,child,unigram,300,0.7689999999999999,-0.0020000000000000018,-0.152,250,230.69999999999996,230.69999999999996,13647,0.02198285337436799,positive
Autism,substantive_core_overall,2023,have,unigram,205,0.514,-0.222,0.186,180,105.37,105.37,13647,0.015021616472484796,positive
Autism,substantive_core_overall,2023,with,unigram,603,0.148,-0.11899999999999998,0.05,461,89.244,89.244,13647,0.04418553528247966,positive
Autism,substantive_core_overall,2023,developmental,unigram,63,0.704,0.667,0.292,60,44.352,44.352,13647,0.004616399208617278,positive
Autism,substantive_core_overall,2023,family,unigram,50,0.8845000000000001,-0.4084999999999999,0.254,46,44.225,44.225,13647,0.003663808895727999,positive
Autism,substantive_core_overall,2023,adult,unigram,56,0.63,-0.018,0.574,45,35.28,35.28,13647,0.004103465963215359,positive
Autism,substantive_core_overall,2023,include,unigram,71,0.45933333333333337,-0.18066666666666667,0.19333333333333336,67,32.61266666666667,32.61266666666667,13647,0.005202608631933758,positive
Autism,substantive_core_overall,2023,like,unigram,41,0.77225,0.08024999999999999,-0.034499999999999996,39,31.66225,31.66225,13647,0.003004323294496959,positive
Autism,substantive_core_overall,2023,to,unigram,279,0.11,-0.095,-0.167,239,30.69,30.69,13647,0.020444053638162235,positive
Autism,substantive_core_overall,2023,support,unigram,57,0.532,-0.08666666666666667,0.4093333333333333,45,30.324,30.324,13647,0.004176742141129918,positive
Autism,substantive_core_overall,2024,disorder,unigram,382,-0.675,0.53,-0.494,289,-257.85,257.85,11793,0.032392097006698886,negative
Autism,substantive_core_overall,2024,adhd,unigram,137,-0.48399999999999993,-0.054,-0.072,114,-66.30799999999999,66.30799999999999,11793,0.011617060968371068,negative
Autism,substantive_core_overall,2024,disability,unigram,62,-0.854,-0.036,-0.654,55,-52.948,52.948,11793,0.005257356058678877,negative
Autism,substantive_core_overall,2024,of,unigram,373,-0.111,-0.119,-0.161,303,-41.403,41.403,11793,0.031628932417535824,negative
Autism,substantive_core_overall,2024,diagnose,unigram,71,-0.45549999999999996,-0.035500000000000004,0.01949999999999999,65,-32.3405,32.3405,11793,0.00602052064784194,negative
Autism,substantive_core_overall,2024,dyslexia,unigram,29,-0.667,-0.167,-0.792,28,-19.343,19.343,11793,0.0024590858984143136,negative
Autism,substantive_core_overall,2024,learn disability,mwe,37,-0.5,0.174,-0.656,29,-18.5,18.5,11793,0.003137454422114814,negative
